lon,lat,depth,temperature,salinity
119.743,85.6538,6.0,-1.8007,32.8261
-140.0657,75.9303,6.0,-1.4742,1000.0
-143.4378,75.2335,6.0,-1.4834,27.1057
-139.7676,75.9336,6.0,-1.4755,27.161
-143.4121,75.2148,6.0,-1.4838,1000.0
-139.6216,75.9929,6.0,-1.483,27.2031
-143.3774,75.2149,6.0,-1.484,27.3454
-142.101,74.8623,6.0,-1.4953,1000.0
-140.2157,74.7791,6.0,-1.5008,27.565
-141.5804,74.971,6.0,-1.5001,27.5646
-140.9789,75.3659,6.0,-1.4892,27.4488
-141.1764,74.875,6.0,-1.4984,27.5375
-140.8146,74.7898,6.0,-1.5042,27.54
-141.1504,75.342,6.0,-1.4914,27.4204
-140.7585,74.7955,6.0,-1.502,27.5692
-141.1978,75.3444,6.0,-1.4884,27.437
-140.4987,74.8468,6.0,-1.5067,27.6322
-140.941,74.9104,6.0,-1.5077,27.6965
-142.8179,75.8346,6.0,-1.4941,27.5184
-140.6796,74.7772,6.0,-1.5057,27.6729
-143.3751,75.4611,6.0,-1.4937,27.4789
-140.6279,74.6933,6.0,-1.5108,27.7227
-143.3925,75.4491,6.0,-1.493,1000.0
-142.5411,77.621,6.0,-1.4514,26.6908
-141.072,74.7184,6.0,-1.5198,27.8993
-141.0514,74.6985,6.0,-1.5195,27.9009
-138.6939,74.4325,6.0,-1.513,28.2405
-141.033,74.6942,6.0,-1.5196,27.9024
-138.6057,74.4193,6.0,-1.4938,28.2451
-141.0227,74.787,6.0,-1.5239,28.0002
-139.0659,74.4427,6.0,-1.514,28.222
-140.979,74.7891,6.0,-1.5279,28.0159
-139.7164,74.5189,6.0,-1.5146,28.2426
-139.4319,74.4094,6.0,-1.4516,28.2267
-140.6474,74.3273,6.0,-1.3914,28.1926
-139.4718,74.9854,6.0,-1.5236,28.1424
-140.631,74.3174,6.0,-1.3858,28.1839
-138.9604,74.9291,6.0,-1.5389,28.1804
-138.7542,74.9552,6.0,-1.5358,28.1756
-140.6055,73.543,6.0,-1.186,26.6756
-138.5922,75.3906,6.0,-1.5066,28.2534
-136.7283,75.0377,6.0,-1.5289,28.4204
-136.7466,75.062,6.0,-1.5319,28.4062
-140.64,74.0477,6.0,-1.0273,26.1177
-140.6627,74.0762,6.0,-1.0491,26.1128
-136.5971,74.9115,6.0,-1.5337,28.3573
-136.7363,74.9567,6.0,-1.5365,28.3619
-136.6958,74.9827,6.0,-1.528,28.4034
